tweet_id,airline_sentiment,text,textToken,textWords,features,airline_sentiment_Index,rawPrediction,probability,prediction
569571492947742720,negative,@JetBlue I don't believe so. That's not what the team has told us.,"[""@jetblue"",""i"",""don't"",""believe"",""so."",""that's"",""not"",""what"",""the"",""team"",""has"",""told"",""us.""]","[""@jetblue"",""believe"",""so."",""team"",""told"",""us.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[297,450,468,533,679,783],""values"":[1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.40401524677075773,-0.20868492951586703,-0.1953303172548917]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4782271269568309,0.2591444438092989,0.2626284292338703]}",0
569571829033144320,negative,@JetBlue I'm over that honestly just would like to get going on the journey.,"[""@jetblue"",""i'm"",""over"",""that"",""honestly"",""just"",""would"",""like"",""to"",""get"",""going"",""on"",""the"",""journey.""]","[""@jetblue"",""honestly"",""like"",""get"",""going"",""journey.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[38,297,330,425,426],""values"":[1,2,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.2562949480857297,0.7326731695839765,-0.9889681176697083]}","{""vectorType"":""dense"",""length"":3,""values"":[0.34505400161997746,0.5556169693027454,0.09932902907727727]}",1
569582603902128128,negative,"@JetBlue backlog is an hour at most, this is over two!  Unacceptable!!","[""@jetblue"",""backlog"",""is"",""an"",""hour"",""at"",""most,"",""this"",""is"",""over"",""two!"","""",""unacceptable!!""]","[""@jetblue"",""backlog"",""hour"",""most,"",""two!"","""",""unacceptable!!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[80,106,148,297,372,410,527],""values"":[1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.6528982554869953,-0.06430029363910411,-0.5885979618478924]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5627242433944104,0.27467570862043433,0.16260004798515523]}",0
569604208661409792,negative,@JetBlue You left 175 PEOPLE on a hot plane with no ventilation for over an hour and a half and then had to bus them to JFK because of ....,"[""@jetblue"",""you"",""left"",""175"",""people"",""on"",""a"",""hot"",""plane"",""with"",""no"",""ventilation"",""for"",""over"",""an"",""hour"",""and"",""a"",""half"",""and"",""then"",""had"",""to"",""bus"",""them"",""to"",""jfk"",""because"",""of"",""....""]","[""@jetblue"",""left"",""175"",""people"",""hot"",""plane"",""ventilation"",""hour"",""half"",""bus"",""jfk"",""....""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[39,126,263,297,451,497,527,545,662,693,780,858],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.1035677753184647,0.01115263921527343,-1.1147204145337397]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6924245597303312,0.23224298135138202,0.0753324589182867]}",0
569614500044918784,positive,"@JetBlue btw, Robin Hayes is speaking at next month's @USChamber aviation summit. He ought to give a shout out to his Twitter team. You rock","[""@jetblue"",""btw,"",""robin"",""hayes"",""is"",""speaking"",""at"",""next"",""month's"",""@uschamber"",""aviation"",""summit."",""he"",""ought"",""to"",""give"",""a"",""shout"",""out"",""to"",""his"",""twitter"",""team."",""you"",""rock""]","[""@jetblue"",""btw,"",""robin"",""hayes"",""speaking"",""next"",""month's"",""@uschamber"",""aviation"",""summit."",""give"",""shout"",""twitter"",""team."",""rock""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[12,21,149,248,273,281,297,379,398,417,574,744,783,891,994],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[0.7153951405547383,-1.1887302217703186,0.47333508121557905]}","{""vectorType"":""dense"",""length"":3,""values"":[0.517073269572596,0.07701954515191609,0.4059071852754878]}",0
569621840844464128,negative,@JetBlue never had an airline refuse to help sit parents with tiny kids. But this guy is willing to do it. #JetBlue http://t.co/MzZfGqfHu2,"[""@jetblue"",""never"",""had"",""an"",""airline"",""refuse"",""to"",""help"",""sit"",""parents"",""with"",""tiny"",""kids."",""but"",""this"",""guy"",""is"",""willing"",""to"",""do"",""it."",""#jetblue"",""http://t.co/mzzfgqfhu2""]","[""@jetblue"",""never"",""airline"",""refuse"",""help"",""sit"",""parents"",""tiny"",""kids."",""guy"",""willing"",""it."",""#jetblue"",""http://t.co/mzzfgqfhu2""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[94,196,198,281,297,339,347,380,664,805,828,874,913,946],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.5145877099571252,-0.9670349727608851,-0.5475527371962412]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8259078025746551,0.06905204291305339,0.1050401545122915]}",0
569627907871502338,negative,"@JetBlue, thanks for not guarantee that you can not deli ever my bags to my hotel, when bag missed connection. #sFO #customerservicenot","[""@jetblue,"",""thanks"",""for"",""not"",""guarantee"",""that"",""you"",""can"",""not"",""deli"",""ever"",""my"",""bags"",""to"",""my"",""hotel,"",""when"",""bag"",""missed"",""connection."",""#sfo"",""#customerservicenot""]","[""@jetblue,"",""thanks"",""guarantee"",""deli"",""ever"",""bags"",""hotel,"",""bag"",""missed"",""connection."",""#sfo"",""#customerservicenot""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[110,208,415,453,573,594,678,860,892,911,922,958],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.9749500193850226,-0.845931183160038,-0.12901883622498506]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6695969923138214,0.10839639422601118,0.2220066134601675]}",0
569628503550906368,neutral,@jetblue the man sitting next 2 me at the terminal has a scent tht i cant quite put my finger on. pls dnt let him sit by me on the flight.,"[""@jetblue"",""the"",""man"",""sitting"",""next"",""2"",""me"",""at"",""the"",""terminal"",""has"",""a"",""scent"",""tht"",""i"",""cant"",""quite"",""put"",""my"",""finger"",""on."",""pls"",""dnt"",""let"",""him"",""sit"",""by"",""me"",""on"",""the"",""flight.""]","[""@jetblue"",""man"",""sitting"",""next"",""2"",""terminal"",""scent"",""tht"",""cant"",""quite"",""put"",""finger"",""on."",""pls"",""dnt"",""let"",""sit"",""flight.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[26,56,92,231,267,273,297,429,569,576,603,611,646,871,892,914,946,953],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[1.9755175322226033,-0.8161143943082867,-1.1594031379143177]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9051213221734333,0.05550299958310253,0.03937567824346429]}",0
569628752231018496,negative,@JetBlue Your scheduling skills failed. The delay went from four hours to nearly six. Don't tell me you were snowbound in PBI.,"[""@jetblue"",""your"",""scheduling"",""skills"",""failed."",""the"",""delay"",""went"",""from"",""four"",""hours"",""to"",""nearly"",""six."",""don't"",""tell"",""me"",""you"",""were"",""snowbound"",""in"",""pbi.""]","[""@jetblue"",""scheduling"",""skills"",""failed."",""delay"",""went"",""four"",""hours"",""nearly"",""six."",""tell"",""snowbound"",""pbi.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[4,243,264,297,364,371,440,590,602,699,850,866,985],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.9689894218360267,-1.1380112135369638,-0.8309782082990643]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9045296442307953,0.04046407093997249,0.05500628482923216]}",0
569633393673150464,negative,@JetBlue I have to say that JetBlue has officially lost a customer. What a waste of all the points I have too! I am yet to be in a flight..,"[""@jetblue"",""i"",""have"",""to"",""say"",""that"",""jetblue"",""has"",""officially"",""lost"",""a"",""customer."",""what"",""a"",""waste"",""of"",""all"",""the"",""points"",""i"",""have"",""too!"",""i"",""am"",""yet"",""to"",""be"",""in"",""a"",""flight..""]","[""@jetblue"",""say"",""jetblue"",""officially"",""lost"",""customer."",""waste"",""points"",""too!"",""yet"",""flight..""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[12,37,42,49,127,233,297,337,714,862,992],""values"":[1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.3587688825340933,-0.2800981544816864,-1.0786707280524082]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7802842506166037,0.15153115390549168,0.06818459547790465]}",0
569646184005894144,negative,@JetBlue how about free wifi on flt 1254 out of PBI to make up for 2.5 hr delay? Treat us right.,"[""@jetblue"",""how"",""about"",""free"",""wifi"",""on"",""flt"",""1254"",""out"",""of"",""pbi"",""to"",""make"",""up"",""for"",""2.5"",""hr"",""delay?"",""treat"",""us"",""right.""]","[""@jetblue"",""free"",""wifi"",""flt"",""1254"",""pbi"",""make"",""2.5"",""hr"",""delay?"",""treat"",""us"",""right.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[48,73,252,297,345,525,591,660,680,750,752,783],""values"":[1,1,1,1,1,1,1,2,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.7391641508677113,-0.8403022419837027,0.10113809111599015]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5765618388469443,0.11882076807563156,0.30461739307742414]}",0
569646982282612736,negative,@JetBlue thank you for not even coming with a solution. Great service I might say...as a TrueBlue member I am totally dissatisfied...thanks,"[""@jetblue"",""thank"",""you"",""for"",""not"",""even"",""coming"",""with"",""a"",""solution."",""great"",""service"",""i"",""might"",""say...as"",""a"",""trueblue"",""member"",""i"",""am"",""totally"",""dissatisfied...thanks""]","[""@jetblue"",""thank"",""even"",""coming"",""solution."",""great"",""service"",""might"",""say...as"",""trueblue"",""member"",""totally"",""dissatisfied...thanks""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[149,252,297,406,409,515,518,568,687,750,790,800,924],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.38403298426699395,-0.8759048542551218,0.49187186998812643]}","{""vectorType"":""dense"",""length"":3,""values"":[0.41709420034434236,0.1183178039383393,0.46458799571731824]}",2
569655262765719553,negative,@JetBlue what happens when I have a confirmed flight but no seat available during online checkin except for Even More Space upgrades?,"[""@jetblue"",""what"",""happens"",""when"",""i"",""have"",""a"",""confirmed"",""flight"",""but"",""no"",""seat"",""available"",""during"",""online"",""checkin"",""except"",""for"",""even"",""more"",""space"",""upgrades?""]","[""@jetblue"",""happens"",""confirmed"",""flight"",""seat"",""available"",""online"",""checkin"",""except"",""even"",""space"",""upgrades?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[10,23,29,47,188,297,327,406,475,620,807,903],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.6013464207864938,0.2376559906827266,-1.839002411469222]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7765368846079589,0.19857238874450947,0.02489072664753168]}",0
569655420962238465,negative,@JetBlue just please get my luggage from #2070 onto carousel 5 / Logan Airport and I'll be able to go home!,"[""@jetblue"",""just"",""please"",""get"",""my"",""luggage"",""from"",""#2070"",""onto"",""carousel"",""5"",""/"",""logan"",""airport"",""and"",""i'll"",""be"",""able"",""to"",""go"",""home!""]","[""@jetblue"",""please"",""get"",""luggage"",""#2070"",""onto"",""carousel"",""5"",""/"",""logan"",""airport"",""able"",""go"",""home!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[152,193,297,319,351,365,389,426,451,472,496,741,760,928],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.5891593186959974,-0.6162945028941236,0.02713518419812433]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5348708937680094,0.16022379811407148,0.304905308117919]}",0
569660111976689664,negative,@JetBlue Still no response from CEO. I guess he is at the Oscars.  I bet his flight was on time.  #JUSTWRONG,"[""@jetblue"",""still"",""no"",""response"",""from"",""ceo."",""i"",""guess"",""he"",""is"",""at"",""the"",""oscars."","""",""i"",""bet"",""his"",""flight"",""was"",""on"",""time."","""",""#justwrong""]","[""@jetblue"",""still"",""response"",""ceo."",""guess"",""oscars."","""",""bet"",""flight"",""time."","""",""#justwrong""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[18,29,276,297,372,395,435,445,449,660,712],""values"":[1,1,1,1,2,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.8625417448452652,-0.3667293394675889,-0.4958124053776778]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6453322984496691,0.18876338343139218,0.1659043181189388]}",0
569662513111023616,negative,@JetBlue you quite possibly ruined my entire first day in South Florida bc of your disorganization. #GetItTogether,"[""@jetblue"",""you"",""quite"",""possibly"",""ruined"",""my"",""entire"",""first"",""day"",""in"",""south"",""florida"",""bc"",""of"",""your"",""disorganization."",""#getittogether""]","[""@jetblue"",""quite"",""possibly"",""ruined"",""entire"",""first"",""day"",""south"",""florida"",""bc"",""disorganization."",""#getittogether""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[56,133,191,297,403,659,706,764,816,824,914,944],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.6710315240140707,0.35836599923398194,-1.0293975232480537]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5224388260896807,0.3821611479601714,0.09540002595014775]}",0
569669059941261312,negative,@JetBlue oh right! Me and hundred people arrived back to the same gate we left minutes ago in SDQ http://t.co/7gB0hgW51t,"[""@jetblue"",""oh"",""right!"",""me"",""and"",""hundred"",""people"",""arrived"",""back"",""to"",""the"",""same"",""gate"",""we"",""left"",""minutes"",""ago"",""in"",""sdq"",""http://t.co/7gb0hgw51t""]","[""@jetblue"",""oh"",""right!"",""hundred"",""people"",""arrived"",""back"",""gate"",""left"",""minutes"",""ago"",""sdq"",""http://t.co/7gb0hgw51t""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[61,89,106,175,224,263,286,297,369,430,662,730,896],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.7085615924003658,-0.9298421666457102,0.2212805742453428]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5529186529398699,0.10742652551245381,0.3396548215476765]}",0
570125976195219456,negative,@USAirways thank you for reaching out to me. Hopefully my request will be fixed and I can remain a loyal customer.,"[""@usairways"",""thank"",""you"",""for"",""reaching"",""out"",""to"",""me."",""hopefully"",""my"",""request"",""will"",""be"",""fixed"",""and"",""i"",""can"",""remain"",""a"",""loyal"",""customer.""]","[""@usairways"",""thank"",""reaching"",""me."",""hopefully"",""request"",""fixed"",""remain"",""loyal"",""customer.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[177,205,340,458,687,714,736,775,851,980],""values"":[1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.058948635100338743,-0.7685199764484418,0.7095713413481028]}","{""vectorType"":""dense"",""length"":3,""values"":[0.29816137170206525,0.13034258378988778,0.571496044508047]}",2
570133607223840768,positive,@USAirways Excited that I'll be flying from Syracuse to interview in Dallas on Friday for the FA position- this is a goal &amp; dream of mine!,"[""@usairways"",""excited"",""that"",""i'll"",""be"",""flying"",""from"",""syracuse"",""to"",""interview"",""in"",""dallas"",""on"",""friday"",""for"",""the"",""fa"",""position-"",""this"",""is"",""a"",""goal"",""&amp;"",""dream"",""of"",""mine!""]","[""@usairways"",""excited"",""flying"",""syracuse"",""interview"",""dallas"",""friday"",""fa"",""position-"",""goal"",""&amp;"",""dream"",""mine!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[35,89,120,144,364,366,408,435,536,557,719,736,889],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}",2,"{""vectorType"":""dense"",""length"":3,""values"":[0.7162443158344375,-0.28141975464903723,-0.4348245611854009]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5934583241432215,0.2188316954907309,0.1877099803660475]}",0
570156777297350656,negative,@usairways Thanks so much for ruining my vacation. I really couldn't have done it without you.,"[""@usairways"",""thanks"",""so"",""much"",""for"",""ruining"",""my"",""vacation."",""i"",""really"",""couldn't"",""have"",""done"",""it"",""without"",""you.""]","[""@usairways"",""thanks"",""much"",""ruining"",""vacation."",""really"",""done"",""without"",""you.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[4,34,43,112,524,707,736,744,958],""values"":[1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.2940106525038271,-0.8973492814793129,0.6033386289754858]}","{""vectorType"":""dense"",""length"":3,""values"":[0.37504917936443743,0.11394287523334254,0.5110079454022199]}",2
570197868813918208,negative,"@USAirways asked her why needed to take yellow tag off. She said, ""because I told you to!"" Expect a personal apology from her- unacceptable!","[""@usairways"",""asked"",""her"",""why"",""needed"",""to"",""take"",""yellow"",""tag"",""off."",""she"",""said,"",""\""because"",""i"",""told"",""you"",""to!\"""",""expect"",""a"",""personal"",""apology"",""from"",""her-"",""unacceptable!""]","[""@usairways"",""asked"",""needed"",""take"",""yellow"",""tag"",""off."",""said,"",""\""because"",""told"",""to!\"""",""expect"",""personal"",""apology"",""her-"",""unacceptable!""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[78,136,162,220,360,371,450,491,573,650,691,736,761,855,939,954],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.033673454505711,-0.164848531293599,-0.8688249232121124]}","{""vectorType"":""dense"",""length"":3,""values"":[0.689258199095714,0.20790764355227473,0.1028341573520113]}",0
570203037823836160,negative,"@USAirways @united two broken airplanes, two days Late Flightr and I'm stranded after a funeral and missing out on my last semester of #college. 👍","[""@usairways"",""@united"",""two"",""broken"",""airplanes,"",""two"",""days"",""late"",""flightr"",""and"",""i'm"",""stranded"",""after"",""a"",""funeral"",""and"",""missing"",""out"",""on"",""my"",""last"",""semester"",""of"",""#college."",""👍""]","[""@usairways"",""@united"",""two"",""broken"",""airplanes,"",""two"",""days"",""late"",""flightr"",""stranded"",""funeral"",""missing"",""last"",""semester"",""#college."",""👍""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[17,79,87,99,102,228,261,560,609,648,728,736,797,858,989],""values"":[1,1,1,1,1,1,1,1,1,1,2,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[2.7117130541831447,-0.494315988652699,-2.217397065530446]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9544260391191455,0.038670657596331925,0.006903303284522436]}",0
570203789963218944,negative,@USAirways what's wrong with the plane? Flt 581,"[""@usairways"",""what's"",""wrong"",""with"",""the"",""plane?"",""flt"",""581""]","[""@usairways"",""wrong"",""plane?"",""flt"",""581""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[250,512,680,736,765],""values"":[1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.4028892603176529,0.12189990072555634,-0.5247891610432096]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4650065956364748,0.35109689168499164,0.18389651267853352]}",0
570226365410230272,negative,@USAirways oh I got right through to an agent. They just kept putting me on hold and still didn't fix the problem,"[""@usairways"",""oh"",""i"",""got"",""right"",""through"",""to"",""an"",""agent."",""they"",""just"",""kept"",""putting"",""me"",""on"",""hold"",""and"",""still"",""didn't"",""fix"",""the"",""problem""]","[""@usairways"",""oh"",""got"",""right"",""agent."",""kept"",""putting"",""hold"",""still"",""fix"",""problem""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[10,12,63,224,389,698,712,736,790,812,895],""values"":[1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[2.392926278518947,-1.3675843885961065,-1.0253418899228408]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9469329408882866,0.02203688436203015,0.03103017474968307]}",0
570232671353376769,negative,"@USAirways OK we are on DAY 11 trying to  book a flight for 4.  Ur system STILL says ""due to weather….call back Late Flightr""  #outofbusiness ?","[""@usairways"",""ok"",""we"",""are"",""on"",""day"",""11"",""trying"",""to"","""",""book"",""a"",""flight"",""for"",""4."","""",""ur"",""system"",""still"",""says"",""\""due"",""to"",""weather….call"",""back"",""late"",""flightr\"""","""",""#outofbusiness"",""?""]","[""@usairways"",""ok"",""day"",""11"",""trying"","""",""book"",""flight"",""4."","""",""ur"",""system"",""still"",""says"",""\""due"",""weather….call"",""back"",""late"",""flightr\"""","""",""#outofbusiness"",""?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[29,33,79,133,210,328,372,378,393,430,431,539,619,645,667,712,736,738,990,996],""values"":[1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[2.712630192407585,-0.36076621815150944,-2.3518639742560756]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9500457737996987,0.04395268681992581,0.006001539380375527]}",0
570236313393373186,negative,@USAirways i understand that but i should still be able to view my reservation online....,"[""@usairways"",""i"",""understand"",""that"",""but"",""i"",""should"",""still"",""be"",""able"",""to"",""view"",""my"",""reservation"",""online....""]","[""@usairways"",""understand"",""still"",""able"",""view"",""reservation"",""online....""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[149,293,487,496,585,712,736],""values"":[1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.44643836882783516,0.16029708184283117,-0.6067354506706665]}","{""vectorType"":""dense"",""length"":3,""values"":[0.47619379814203283,0.3576960571220737,0.16611014473589347]}",0
570243874062503936,negative,@USAirways HELLO!! Is anyone behind your twitter account? #badcustomerservice,"[""@usairways"",""hello!!"",""is"",""anyone"",""behind"",""your"",""twitter"",""account?"",""#badcustomerservice""]","[""@usairways"",""hello!!"",""anyone"",""behind"",""twitter"",""account?"",""#badcustomerservice""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[115,248,346,491,577,666,736],""values"":[1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.9708744718688875,-0.40636523933983437,-0.5645092325290532]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6813627631837749,0.17189007007450965,0.14674716674171545]}",0
570251909447192577,negative,@USAirways @Beamske how about a real live person talk to the person whose luggage was lost for 4 days and vacation wrecked . @yorkshire2002,"[""@usairways"",""@beamske"",""how"",""about"",""a"",""real"",""live"",""person"",""talk"",""to"",""the"",""person"",""whose"",""luggage"",""was"",""lost"",""for"",""4"",""days"",""and"",""vacation"",""wrecked"",""."",""@yorkshire2002""]","[""@usairways"",""@beamske"",""real"",""live"",""person"",""talk"",""person"",""whose"",""luggage"",""lost"",""4"",""days"",""vacation"",""wrecked"",""."",""@yorkshire2002""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[101,193,233,249,279,330,340,347,493,539,691,736,828,858,925],""values"":[1,1,1,2,1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[2.701954977248642,-1.4832161015919951,-1.2187388756566475]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9661397628349361,0.014704262635148579,0.019155974529915333]}",0
570259268844314625,neutral,@USAirways If I’m unable to use my departing flight can I still use the returning flight?,"[""@usairways"",""if"",""i’m"",""unable"",""to"",""use"",""my"",""departing"",""flight"",""can"",""i"",""still"",""use"",""the"",""returning"",""flight?""]","[""@usairways"",""i’m"",""unable"",""use"",""departing"",""flight"",""still"",""use"",""returning"",""flight?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[29,133,200,317,434,556,609,712,736],""values"":[1,2,1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[0.7136347856389413,0.4522466521049423,-1.1658814377438842]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5201165615359697,0.4004803932869996,0.07940304517703069]}",0
570265699215675392,negative,@USAirways an award travel ticket but cannot since it is under a different last name. I simply need to change it,"[""@usairways"",""an"",""award"",""travel"",""ticket"",""but"",""cannot"",""since"",""it"",""is"",""under"",""a"",""different"",""last"",""name."",""i"",""simply"",""need"",""to"",""change"",""it""]","[""@usairways"",""award"",""travel"",""ticket"",""since"",""different"",""last"",""name."",""simply"",""need"",""change""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[24,287,387,537,642,681,683,736,919,951,989],""values"":[1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[0.8734662109607076,0.3259450756663418,-1.1994112866270499]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5867838775312338,0.3393850947483038,0.07383102772046232]}",0
570270630660218881,neutral,"@USAirways if I qualify for free 1st checked bag, is that applied at checkin? Same for using companion tickets?","[""@usairways"",""if"",""i"",""qualify"",""for"",""free"",""1st"",""checked"",""bag,"",""is"",""that"",""applied"",""at"",""checkin?"",""same"",""for"",""using"",""companion"",""tickets?""]","[""@usairways"",""qualify"",""free"",""1st"",""checked"",""bag,"",""applied"",""checkin?"",""using"",""companion"",""tickets?""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[25,55,73,114,426,438,724,736,774,960,985],""values"":[1,1,1,1,1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[1.4469240002094927,0.42905276851004037,-1.8759767687195332]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7156088271757213,0.2585948251736219,0.0257963476506569]}",0
570275106724782080,negative,@USAirways - 800# referred me back to baggage services but I left the airport. I was on seat 17A,"[""@usairways"",""-"",""800#"",""referred"",""me"",""back"",""to"",""baggage"",""services"",""but"",""i"",""left"",""the"",""airport."",""i"",""was"",""on"",""seat"",""17a""]","[""@usairways"",""-"",""800#"",""referred"",""back"",""baggage"",""services"",""left"",""airport."",""seat"",""17a""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[47,152,173,252,356,430,456,463,662,721,736],""values"":[1,1,1,1,1,1,1,1,1,1,1]}",0,"{""vectorType"":""dense"",""length"":3,""values"":[1.00815730480173,0.2052793184224864,-1.2134366232242169]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6424778913947851,0.2878542914137128,0.06966781719150202]}",0
570276806512779264,neutral,@USAirways  2 calls &amp; wasted 3 hrs on hold to change my coming divided awards weather reLate Flightd flight. Y'all disconnected me 2x. Please help.,"[""@usairways"","""",""2"",""calls"",""&amp;"",""wasted"",""3"",""hrs"",""on"",""hold"",""to"",""change"",""my"",""coming"",""divided"",""awards"",""weather"",""relate"",""flightd"",""flight."",""y'all"",""disconnected"",""me"",""2x."",""please"",""help.""]","[""@usairways"","""",""2"",""calls"",""&amp;"",""wasted"",""3"",""hrs"",""hold"",""change"",""coming"",""divided"",""awards"",""weather"",""relate"",""flightd"",""flight."",""y'all"",""disconnected"",""2x."",""please"",""help.""]","{""vectorType"":""sparse"",""length"":1000,""indices"":[99,198,206,214,230,248,312,372,387,389,409,445,536,603,736,892,928,952,980,988,993],""values"":[1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1]}",1,"{""vectorType"":""dense"",""length"":3,""values"":[3.666454782853544,-1.8092746187100388,-1.8571801641435057]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9918878584070615,0.004153206362388842,0.003958935230549606]}",0
